Strategy,Total Return (%),Sharpe Ratio,Max Drawdown (%),Total Trades,Win Trades,Loss Trades,Win Rate (%),printlog,commission,initial_cash,trigger_up_threshold,trigger_down_threshold,holding_days,stop_loss_pct,take_profit_pct
StrategyMomentumDualBroad,0.6766949465068356,-2.3748269465726857,,13,9,4,69.23076923076923,False,0.001,100000.0,0.5,-0.1,20,7.0,10.0
StrategyMomentumDualBroad,0.6749243429410939,-2.2579383953844863,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-1.5,15,10.0,10.0
StrategyMomentumDualBroad,0.6749243429410939,-2.2579383953844863,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-1.5,15,7.0,10.0
StrategyMomentumDualBroad,0.6749243429410939,-2.2579383953844863,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-1.5,15,5.0,10.0
StrategyMomentumDualBroad,0.6749243429410939,-2.2579383953844863,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-1.5,15,3.0,10.0
StrategyMomentumDualBroad,0.6730573488114572,-2.434066113142209,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,20,3.0,5.0
StrategyMomentumDualBroad,0.6730573488114572,-2.434066113142209,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,20,5.0,5.0
StrategyMomentumDualBroad,0.6730573488114572,-2.434066113142209,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,20,7.0,5.0
StrategyMomentumDualBroad,0.6730573488114572,-2.434066113142209,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,20,10.0,5.0
StrategyMomentumDualBroad,0.6728071183711523,-2.4352383142026537,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,15,10.0,5.0
StrategyMomentumDualBroad,0.6728071183711523,-2.4352383142026537,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,15,7.0,5.0
StrategyMomentumDualBroad,0.6728071183711523,-2.4352383142026537,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,15,3.0,5.0
StrategyMomentumDualBroad,0.6728071183711523,-2.4352383142026537,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,15,5.0,5.0
StrategyMomentumDualBroad,0.6713794459785102,-2.4844721893394213,,12,9,3,75.0,False,0.001,100000.0,0.5,-0.5,20,5.0,10.0
StrategyMomentumDualBroad,0.6713794459785102,-2.4844721893394213,,12,9,3,75.0,False,0.001,100000.0,0.5,-0.5,20,10.0,10.0
StrategyMomentumDualBroad,0.6713794459785102,-2.4844721893394213,,12,9,3,75.0,False,0.001,100000.0,0.5,-0.5,20,3.0,10.0
StrategyMomentumDualBroad,0.6713794459785102,-2.4844721893394213,,12,9,3,75.0,False,0.001,100000.0,0.5,-0.5,20,7.0,10.0
StrategyMomentumDualBroad,0.6694214663804985,-2.559916410131828,,25,17,8,68.0,False,0.001,100000.0,0.1,-2.0,10,5.0,5.0
StrategyMomentumDualBroad,0.6694214663804985,-2.559916410131828,,25,17,8,68.0,False,0.001,100000.0,0.1,-2.0,10,7.0,5.0
StrategyMomentumDualBroad,0.6694214663804985,-2.559916410131828,,25,17,8,68.0,False,0.001,100000.0,0.1,-2.0,10,10.0,5.0
StrategyMomentumDualBroad,0.6690886710994423,-2.452760650082778,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,20,10.0,10.0
StrategyMomentumDualBroad,0.6690886710994423,-2.452760650082778,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,20,3.0,15.0
StrategyMomentumDualBroad,0.6690886710994423,-2.452760650082778,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,20,3.0,20.0
StrategyMomentumDualBroad,0.6690886710994423,-2.452760650082778,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,20,5.0,15.0
StrategyMomentumDualBroad,0.6690886710994423,-2.452760650082778,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,20,5.0,10.0
StrategyMomentumDualBroad,0.6690886710994423,-2.452760650082778,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,20,7.0,20.0
StrategyMomentumDualBroad,0.6690886710994423,-2.452760650082778,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,20,7.0,15.0
StrategyMomentumDualBroad,0.6690886710994423,-2.452760650082778,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,20,3.0,10.0
StrategyMomentumDualBroad,0.6690886710994423,-2.452760650082778,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,20,10.0,20.0
StrategyMomentumDualBroad,0.6690886710994423,-2.452760650082778,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,20,7.0,10.0
StrategyMomentumDualBroad,0.6690886710994423,-2.452760650082778,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,20,10.0,15.0
StrategyMomentumDualBroad,0.6690886710994423,-2.452760650082778,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,20,5.0,20.0
StrategyMomentumDualBroad,0.6654387074186364,-2.2973742571295395,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-1.0,15,3.0,10.0
StrategyMomentumDualBroad,0.6654387074186364,-2.2973742571295395,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-1.0,15,10.0,10.0
StrategyMomentumDualBroad,0.6654387074186364,-2.2973742571295395,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-1.0,15,7.0,10.0
StrategyMomentumDualBroad,0.6654387074186364,-2.2973742571295395,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-1.0,15,5.0,10.0
StrategyMomentumDualBroad,0.6652169875012598,-2.5146551402724246,,11,9,2,81.81818181818183,False,0.001,100000.0,0.5,-2.0,20,3.0,10.0
StrategyMomentumDualBroad,0.6652169875012598,-2.5146551402724246,,11,9,2,81.81818181818183,False,0.001,100000.0,0.5,-2.0,20,3.0,20.0
StrategyMomentumDualBroad,0.6652169875012598,-2.5146551402724246,,11,9,2,81.81818181818183,False,0.001,100000.0,0.5,-2.0,20,10.0,15.0
StrategyMomentumDualBroad,0.6652169875012598,-2.5146551402724246,,11,9,2,81.81818181818183,False,0.001,100000.0,0.5,-2.0,20,10.0,20.0
StrategyMomentumDualBroad,0.6652169875012598,-2.5146551402724246,,11,9,2,81.81818181818183,False,0.001,100000.0,0.5,-2.0,20,3.0,15.0
StrategyMomentumDualBroad,0.6652169875012598,-2.5146551402724246,,11,9,2,81.81818181818183,False,0.001,100000.0,0.5,-2.0,20,7.0,15.0
StrategyMomentumDualBroad,0.6652169875012598,-2.5146551402724246,,11,9,2,81.81818181818183,False,0.001,100000.0,0.5,-2.0,20,7.0,20.0
StrategyMomentumDualBroad,0.6652169875012598,-2.5146551402724246,,11,9,2,81.81818181818183,False,0.001,100000.0,0.5,-2.0,20,10.0,10.0
StrategyMomentumDualBroad,0.6652169875012598,-2.5146551402724246,,11,9,2,81.81818181818183,False,0.001,100000.0,0.5,-2.0,20,7.0,10.0
StrategyMomentumDualBroad,0.6652169875012598,-2.5146551402724246,,11,9,2,81.81818181818183,False,0.001,100000.0,0.5,-2.0,20,5.0,10.0
StrategyMomentumDualBroad,0.6652169875012598,-2.5146551402724246,,11,9,2,81.81818181818183,False,0.001,100000.0,0.5,-2.0,20,5.0,15.0
StrategyMomentumDualBroad,0.6652169875012598,-2.5146551402724246,,11,9,2,81.81818181818183,False,0.001,100000.0,0.5,-2.0,20,5.0,20.0
StrategyMomentumDualBroad,0.6630419009657889,-2.5254447492496404,,11,9,2,81.81818181818183,False,0.001,100000.0,0.5,-2.0,20,3.0,5.0
StrategyMomentumDualBroad,0.6623275605108168,-2.4378718936271904,,14,10,4,71.42857142857143,False,0.001,100000.0,0.5,-0.1,15,7.0,20.0
StrategyMomentumDualBroad,0.6623275605108168,-2.4378718936271904,,14,10,4,71.42857142857143,False,0.001,100000.0,0.5,-0.1,15,3.0,20.0
StrategyMomentumDualBroad,0.6623275605108168,-2.4378718936271904,,14,10,4,71.42857142857143,False,0.001,100000.0,0.5,-0.1,15,10.0,20.0
StrategyMomentumDualBroad,0.6623275605108168,-2.4378718936271904,,14,10,4,71.42857142857143,False,0.001,100000.0,0.5,-0.1,15,7.0,15.0
StrategyMomentumDualBroad,0.6623275605108168,-2.4378718936271904,,14,10,4,71.42857142857143,False,0.001,100000.0,0.5,-0.1,15,5.0,15.0
StrategyMomentumDualBroad,0.6623275605108168,-2.4378718936271904,,14,10,4,71.42857142857143,False,0.001,100000.0,0.5,-0.1,15,3.0,15.0
StrategyMomentumDualBroad,0.6623275605108168,-2.4378718936271904,,14,10,4,71.42857142857143,False,0.001,100000.0,0.5,-0.1,15,10.0,15.0
StrategyMomentumDualBroad,0.6623275605108168,-2.4378718936271904,,14,10,4,71.42857142857143,False,0.001,100000.0,0.5,-0.1,15,5.0,20.0
StrategyMomentumDualBroad,0.6621875905487175,-2.485801943198312,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,20,10.0,15.0
StrategyMomentumDualBroad,0.6621875905487175,-2.485801943198312,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,20,10.0,20.0
StrategyMomentumDualBroad,0.6621875905487175,-2.485801943198312,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,20,7.0,15.0
StrategyMomentumDualBroad,0.6621875905487175,-2.485801943198312,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,20,7.0,20.0
StrategyMomentumDualBroad,0.6621875905487175,-2.485801943198312,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,20,3.0,15.0
StrategyMomentumDualBroad,0.6621875905487175,-2.485801943198312,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,20,3.0,20.0
StrategyMomentumDualBroad,0.6621875905487175,-2.485801943198312,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,20,10.0,10.0
StrategyMomentumDualBroad,0.6621875905487175,-2.485801943198312,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,20,7.0,10.0
StrategyMomentumDualBroad,0.6621875905487175,-2.485801943198312,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,20,5.0,20.0
StrategyMomentumDualBroad,0.6621875905487175,-2.485801943198312,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,20,5.0,10.0
StrategyMomentumDualBroad,0.6621875905487175,-2.485801943198312,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,20,3.0,10.0
StrategyMomentumDualBroad,0.6621875905487175,-2.485801943198312,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,20,5.0,15.0
StrategyMomentumDualBroad,0.6620313186725238,-2.439257084522639,,15,10,5,66.66666666666666,False,0.001,100000.0,0.5,-0.1,15,7.0,5.0
StrategyMomentumDualBroad,0.6620313186725238,-2.439257084522639,,15,10,5,66.66666666666666,False,0.001,100000.0,0.5,-0.1,15,5.0,5.0
StrategyMomentumDualBroad,0.6620313186725238,-2.439257084522639,,15,10,5,66.66666666666666,False,0.001,100000.0,0.5,-0.1,15,3.0,5.0
StrategyMomentumDualBroad,0.6620313186725238,-2.439257084522639,,15,10,5,66.66666666666666,False,0.001,100000.0,0.5,-0.1,15,10.0,5.0
StrategyMomentumDualBroad,0.6616804784306309,-2.488257100373747,,7,7,0,100.0,False,0.001,100000.0,1.0,-2.0,15,7.0,5.0
StrategyMomentumDualBroad,0.6616804784306309,-2.488257100373747,,7,7,0,100.0,False,0.001,100000.0,1.0,-2.0,15,10.0,5.0
StrategyMomentumDualBroad,0.6616804784306309,-2.488257100373747,,7,7,0,100.0,False,0.001,100000.0,1.0,-2.0,15,3.0,5.0
StrategyMomentumDualBroad,0.6616804784306309,-2.488257100373747,,7,7,0,100.0,False,0.001,100000.0,1.0,-2.0,15,5.0,5.0
StrategyMomentumDualBroad,0.6593099673643787,-2.4997838988884094,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,20,7.0,10.0
StrategyMomentumDualBroad,0.6593099673643787,-2.4997838988884094,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,20,7.0,20.0
StrategyMomentumDualBroad,0.6593099673643787,-2.4997838988884094,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,20,10.0,20.0
StrategyMomentumDualBroad,0.6593099673643787,-2.4997838988884094,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,20,10.0,15.0
StrategyMomentumDualBroad,0.6593099673643787,-2.4997838988884094,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,20,5.0,15.0
StrategyMomentumDualBroad,0.6593099673643787,-2.4997838988884094,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,20,5.0,20.0
StrategyMomentumDualBroad,0.6593099673643787,-2.4997838988884094,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,20,10.0,10.0
StrategyMomentumDualBroad,0.6593099673643787,-2.4997838988884094,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,20,7.0,15.0
StrategyMomentumDualBroad,0.6593099673643787,-2.4997838988884094,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,20,3.0,10.0
StrategyMomentumDualBroad,0.6593099673643787,-2.4997838988884094,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,20,3.0,20.0
StrategyMomentumDualBroad,0.6593099673643787,-2.4997838988884094,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,20,3.0,15.0
StrategyMomentumDualBroad,0.6593099673643787,-2.4997838988884094,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,20,5.0,10.0
StrategyMomentumDualBroad,0.6582778294729685,-2.5048286940660134,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,20,3.0,5.0
StrategyMomentumDualBroad,0.6582778294729685,-2.5048286940660134,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,20,5.0,5.0
StrategyMomentumDualBroad,0.6582778294729685,-2.5048286940660134,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,20,7.0,5.0
StrategyMomentumDualBroad,0.6582778294729685,-2.5048286940660134,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.5,20,10.0,5.0
StrategyMomentumDualBroad,0.6582778294729685,-2.5048286940660134,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,20,10.0,5.0
StrategyMomentumDualBroad,0.6582778294729685,-2.5048286940660134,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.5,20,3.0,5.0
StrategyMomentumDualBroad,0.6582778294729685,-2.5048286940660134,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.5,20,7.0,5.0
StrategyMomentumDualBroad,0.6582778294729685,-2.5048286940660134,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.5,20,5.0,5.0
StrategyMomentumDualBroad,0.65593289887439,-2.5163490539331335,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,20,3.0,5.0
StrategyMomentumDualBroad,0.65593289887439,-2.5163490539331335,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,20,5.0,5.0
StrategyMomentumDualBroad,0.65593289887439,-2.5163490539331335,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,20,7.0,5.0
StrategyMomentumDualBroad,0.65593289887439,-2.5163490539331335,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,20,10.0,5.0
StrategyMomentumDualBroad,0.6524033239149806,-2.5338455683479477,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,15,5.0,5.0
StrategyMomentumDualBroad,0.6524033239149806,-2.5338455683479477,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,15,7.0,5.0
StrategyMomentumDualBroad,0.6524033239149806,-2.5338455683479477,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,15,10.0,5.0
StrategyMomentumDualBroad,0.6524033239149806,-2.5338455683479477,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,15,3.0,5.0
StrategyMomentumDualBroad,0.6480610607037836,-2.601760357032168,,12,9,3,75.0,False,0.001,100000.0,0.5,-1.0,20,10.0,10.0
StrategyMomentumDualBroad,0.6480610607037836,-2.601760357032168,,12,9,3,75.0,False,0.001,100000.0,0.5,-1.0,20,5.0,10.0
StrategyMomentumDualBroad,0.6480610607037836,-2.601760357032168,,12,9,3,75.0,False,0.001,100000.0,0.5,-1.0,20,7.0,10.0
StrategyMomentumDualBroad,0.6480610607037836,-2.601760357032168,,12,9,3,75.0,False,0.001,100000.0,0.5,-1.0,20,3.0,10.0
StrategyMomentumDualBroad,0.64752304722513,-2.676692619124781,,18,14,4,77.77777777777779,False,0.001,100000.0,0.1,-2.0,15,5.0,20.0
StrategyMomentumDualBroad,0.64752304722513,-2.676692619124781,,18,14,4,77.77777777777779,False,0.001,100000.0,0.1,-2.0,15,7.0,15.0
StrategyMomentumDualBroad,0.64752304722513,-2.676692619124781,,18,14,4,77.77777777777779,False,0.001,100000.0,0.1,-2.0,15,10.0,10.0
StrategyMomentumDualBroad,0.64752304722513,-2.676692619124781,,18,14,4,77.77777777777779,False,0.001,100000.0,0.1,-2.0,15,7.0,20.0
StrategyMomentumDualBroad,0.64752304722513,-2.676692619124781,,18,14,4,77.77777777777779,False,0.001,100000.0,0.1,-2.0,15,7.0,10.0
StrategyMomentumDualBroad,0.64752304722513,-2.676692619124781,,18,14,4,77.77777777777779,False,0.001,100000.0,0.1,-2.0,15,5.0,15.0
StrategyMomentumDualBroad,0.64752304722513,-2.676692619124781,,18,14,4,77.77777777777779,False,0.001,100000.0,0.1,-2.0,15,3.0,20.0
StrategyMomentumDualBroad,0.64752304722513,-2.676692619124781,,18,14,4,77.77777777777779,False,0.001,100000.0,0.1,-2.0,15,3.0,15.0
StrategyMomentumDualBroad,0.64752304722513,-2.676692619124781,,18,14,4,77.77777777777779,False,0.001,100000.0,0.1,-2.0,15,3.0,10.0
StrategyMomentumDualBroad,0.64752304722513,-2.676692619124781,,18,14,4,77.77777777777779,False,0.001,100000.0,0.1,-2.0,15,10.0,15.0
StrategyMomentumDualBroad,0.64752304722513,-2.676692619124781,,18,14,4,77.77777777777779,False,0.001,100000.0,0.1,-2.0,15,5.0,10.0
StrategyMomentumDualBroad,0.64752304722513,-2.676692619124781,,18,14,4,77.77777777777779,False,0.001,100000.0,0.1,-2.0,15,10.0,20.0
StrategyMomentumDualBroad,0.64737921151244,-2.512310376704562,,13,9,4,69.23076923076923,False,0.001,100000.0,0.5,-0.1,20,5.0,15.0
StrategyMomentumDualBroad,0.64737921151244,-2.512310376704562,,13,9,4,69.23076923076923,False,0.001,100000.0,0.5,-0.1,20,10.0,20.0
StrategyMomentumDualBroad,0.64737921151244,-2.512310376704562,,13,9,4,69.23076923076923,False,0.001,100000.0,0.5,-0.1,20,7.0,15.0
StrategyMomentumDualBroad,0.64737921151244,-2.512310376704562,,13,9,4,69.23076923076923,False,0.001,100000.0,0.5,-0.1,20,7.0,20.0
StrategyMomentumDualBroad,0.64737921151244,-2.512310376704562,,13,9,4,69.23076923076923,False,0.001,100000.0,0.5,-0.1,20,3.0,15.0
StrategyMomentumDualBroad,0.64737921151244,-2.512310376704562,,13,9,4,69.23076923076923,False,0.001,100000.0,0.5,-0.1,20,10.0,15.0
StrategyMomentumDualBroad,0.64737921151244,-2.512310376704562,,13,9,4,69.23076923076923,False,0.001,100000.0,0.5,-0.1,20,3.0,20.0
StrategyMomentumDualBroad,0.64737921151244,-2.512310376704562,,13,9,4,69.23076923076923,False,0.001,100000.0,0.5,-0.1,20,5.0,20.0
StrategyMomentumDualBroad,0.6470829253875299,-2.513762305553119,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-0.1,20,3.0,5.0
StrategyMomentumDualBroad,0.6470829253875299,-2.513762305553119,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-0.1,20,10.0,5.0
StrategyMomentumDualBroad,0.6470829253875299,-2.513762305553119,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-0.1,20,7.0,5.0
StrategyMomentumDualBroad,0.6470829253875299,-2.513762305553119,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-0.1,20,5.0,5.0
StrategyMomentumDualBroad,0.6465470725971693,-2.3791104082510106,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-0.5,15,3.0,10.0
StrategyMomentumDualBroad,0.6465470725971693,-2.3791104082510106,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-0.5,15,7.0,10.0
StrategyMomentumDualBroad,0.6465470725971693,-2.3791104082510106,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-0.5,15,5.0,10.0
StrategyMomentumDualBroad,0.6465470725971693,-2.3791104082510106,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-0.5,15,10.0,10.0
StrategyMomentumDualBroad,0.6456080888005605,-2.383288656153816,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-1.5,15,7.0,15.0
StrategyMomentumDualBroad,0.6456080888005605,-2.383288656153816,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-1.5,15,10.0,20.0
StrategyMomentumDualBroad,0.6456080888005605,-2.383288656153816,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-1.5,15,3.0,15.0
StrategyMomentumDualBroad,0.6456080888005605,-2.383288656153816,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-1.5,15,3.0,20.0
StrategyMomentumDualBroad,0.6456080888005605,-2.383288656153816,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-1.5,15,10.0,15.0
StrategyMomentumDualBroad,0.6456080888005605,-2.383288656153816,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-1.5,15,5.0,15.0
StrategyMomentumDualBroad,0.6456080888005605,-2.383288656153816,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-1.5,15,5.0,20.0
StrategyMomentumDualBroad,0.6456080888005605,-2.383288656153816,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-1.5,15,7.0,20.0
StrategyMomentumDualBroad,0.6446677647977572,-2.387484171663727,,15,11,4,73.33333333333333,False,0.001,100000.0,0.5,-0.5,15,7.0,5.0
StrategyMomentumDualBroad,0.6446677647977572,-2.387484171663727,,15,11,4,73.33333333333333,False,0.001,100000.0,0.5,-0.5,15,5.0,5.0
StrategyMomentumDualBroad,0.6446677647977572,-2.387484171663727,,15,11,4,73.33333333333333,False,0.001,100000.0,0.5,-0.5,15,3.0,5.0
StrategyMomentumDualBroad,0.6446677647977572,-2.387484171663727,,15,11,4,73.33333333333333,False,0.001,100000.0,0.5,-0.5,15,10.0,5.0
StrategyMomentumDualBroad,0.6420621524361774,-2.633336695110532,,12,9,3,75.0,False,0.001,100000.0,0.5,-0.5,20,10.0,20.0
StrategyMomentumDualBroad,0.6420621524361774,-2.633336695110532,,12,9,3,75.0,False,0.001,100000.0,0.5,-0.5,20,10.0,15.0
StrategyMomentumDualBroad,0.6420621524361774,-2.633336695110532,,12,9,3,75.0,False,0.001,100000.0,0.5,-0.5,20,7.0,15.0
StrategyMomentumDualBroad,0.6420621524361774,-2.633336695110532,,12,9,3,75.0,False,0.001,100000.0,0.5,-0.5,20,5.0,20.0
StrategyMomentumDualBroad,0.6420621524361774,-2.633336695110532,,12,9,3,75.0,False,0.001,100000.0,0.5,-0.5,20,3.0,20.0
StrategyMomentumDualBroad,0.6420621524361774,-2.633336695110532,,12,9,3,75.0,False,0.001,100000.0,0.5,-0.5,20,3.0,15.0
StrategyMomentumDualBroad,0.6420621524361774,-2.633336695110532,,12,9,3,75.0,False,0.001,100000.0,0.5,-0.5,20,5.0,15.0
StrategyMomentumDualBroad,0.6420621524361774,-2.633336695110532,,12,9,3,75.0,False,0.001,100000.0,0.5,-0.5,20,7.0,20.0
StrategyMomentumDualBroad,0.6404622946844036,-2.641859559494475,,11,9,2,81.81818181818183,False,0.001,100000.0,0.5,-2.0,20,5.0,5.0
StrategyMomentumDualBroad,0.6399394327886391,-2.597174674100833,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.5,15,5.0,5.0
StrategyMomentumDualBroad,0.6399394327886391,-2.597174674100833,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.5,15,3.0,5.0
StrategyMomentumDualBroad,0.6399394327886391,-2.597174674100833,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,15,7.0,5.0
StrategyMomentumDualBroad,0.6399394327886391,-2.597174674100833,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,15,3.0,5.0
StrategyMomentumDualBroad,0.6399394327886391,-2.597174674100833,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.5,15,7.0,5.0
StrategyMomentumDualBroad,0.6399394327886391,-2.597174674100833,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,15,10.0,5.0
StrategyMomentumDualBroad,0.6399394327886391,-2.597174674100833,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,15,5.0,5.0
StrategyMomentumDualBroad,0.6399394327886391,-2.597174674100833,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.5,15,10.0,5.0
StrategyMomentumDualBroad,0.6395225284044027,-2.5993356330559068,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,15,5.0,10.0
StrategyMomentumDualBroad,0.6395225284044027,-2.5993356330559068,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,15,3.0,20.0
StrategyMomentumDualBroad,0.6395225284044027,-2.5993356330559068,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,15,5.0,20.0
